,0.02,0.05,0.1,0.25,0.5,1.0,2.0,5.0,10.0
Hsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cau,0.17029127631087393,0.5541933999786703,1.1342790646189223,2.634534849633756,4.0371968216300536,5.220272845040641,5.941770095197687,6.1817712443523005,5.521021085734631
Mja,2.2754604050056773,6.067414358410706,8.309750972710605,14.984914882331688,24.341665674307563,30.324110308733882,40.50319520910105,48.60412228388392,44.11944905528412
Tth,5.49529377714526,15.093124872598885,25.3936478531906,44.9932492786632,60.80589762678963,79.29465650046883,95.30507098639634,116.73082801695493,103.74156543212484
Eco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mru,11.143114679407404,38.028842437807405,77.29054011674074,157.04679071573332,254.2526847275852,350.7473161003259,495.4655544048,555.4012861272296,502.1514232124444
Bsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pma,0.4351031288239709,1.5706163668368898,2.84257309382692,5.838266135235202,9.444922882552897,13.283532692441376,17.07817904086171,19.41742672318228,17.487509356189147
Hth,0.5222401149521799,0.8426142005681161,1.3216689881024062,2.7638544267455365,4.847792846378693,7.362578424832712,9.893434531848525,16.348119063122535,20.534073399094883
